"gene","logFC","SE","statistic","P_value","FDR","mean_expression","AveExpr","t","P.Value","adj.P.Val","B"
"LINC00963",0.196373988280959,0.358836484329843,0.514149803118074,0.612495873463611,0.817175867032823,6.23187404063318,6.23187404063318,0.514149803118074,0.612495873463611,0.817175867032823,-4.61301961437545
"FLJ11292",0.512240752469136,0.50650486996334,1.0386070686703,0.310855653058523,0.653428609431621,5.1836620095679,5.1836620095679,1.0386070686703,0.310855653058523,0.653428609431621,-4.59389289217636
"KRT86",0.520835918621399,0.833936623403052,0.684320368693487,0.501291869527674,0.756550229308405,6.27205134624486,6.27205134624486,0.684320368693487,0.501291869527674,0.756550229308405,-4.60809454987125
"215191_at",-0.106955188374486,0.627138708938518,-0.181319848959272,0.857863566237933,0.939818615872085,4.56350082001029,4.56350082001029,-0.181319848959272,0.857863566237933,0.939818615872085,-4.61871897347172
"PMS2P4",-0.476281656738682,0.406858549659701,-1.14308752451569,0.265908271655746,0.634965375772904,4.19151624899691,4.19151624899691,-1.14308752451569,0.265908271655746,0.634965375772904,-4.58878473394065
"215196_at",0.624778107201646,0.455878248610295,1.37673770341995,0.183164624796725,0.624223528415956,4.73403774465021,4.73403774465021,1.37673770341995,0.183164624796725,0.624223528415956,-4.57605527459156
"215197_at",1.16858336716303,0.737316721183285,1.71731198211805,0.100706893291978,0.624223528415956,4.17642638552155,4.17642638552155,1.71731198211805,0.100706893291978,0.624223528415956,-4.55480746695292
"215200_x_at",1.53611689958848,0.95706882870364,1.77599206610555,0.0902980197346689,0.624223528415956,7.68575992160494,7.68575992160494,1.77599206610555,0.0902980197346689,0.624223528415956,-4.55088592186857
"REPS1",-0.623299763683127,0.159485679251739,-2.39646200609943,0.0258906274891341,0.624223528415956,3.40651784171811,3.40651784171811,-2.39646200609943,0.0258906274891341,0.624223528415956,-4.5062658550846
"215204_at",0.569982275874486,0.689637876995759,0.889128627282655,0.384054448803553,0.689070067673777,5.08202841612654,5.08202841612654,0.889128627282655,0.384054448803553,0.689070067673777,-4.60049971630306
"215206_at",-0.487908256966489,0.33045017126183,-1.3473635473029,0.192147791980948,0.624223528415956,7.39351937519106,7.39351937519106,-1.3473635473029,0.192147791980948,0.624223528415956,-4.577733855441
"NUS1",-0.614948911934156,0.622186336287916,-1.04968512769379,0.305850770193865,0.649569211548772,5.75157042057613,5.75157042057613,-1.04968512769379,0.305850770193865,0.649569211548772,-4.5933698048497
"DLST",0.119324299176955,0.328643965088219,0.330654762285696,0.74416456999862,0.883390175351855,6.57176867731481,6.57176867731481,0.330654762285696,0.74416456999862,0.883390175351855,-4.61682340043813
"RRN3P1",0.174996459927983,0.243421210245657,0.572977760842929,0.572712911299933,0.794359812615487,5.35383124318416,5.35383124318416,0.572977760842929,0.572712911299933,0.794359812615487,-4.6114664595064
"215212_at",-0.172915671742112,0.467396116550741,-0.373715096570341,0.712380729789495,0.868187692463014,4.61261225408093,4.61261225408093,-0.373715096570341,0.712380729789495,0.868187692463014,-4.61607359681907
"NUP54",-0.489533984963596,0.279106637347042,-1.49368122805018,0.150055865000496,0.624223528415956,5.28585487910731,5.28585487910731,-1.49368122805018,0.150055865000496,0.624223528415956,-4.56905639427974
"WDR62",1.35776657489712,0.918778807862996,1.630874390124,0.117896510057322,0.624223528415956,6.69980076028807,6.69980076028807,1.630874390124,0.117896510057322,0.624223528415956,-4.56045777847036
"215221_at",0.261742068061775,0.31370599039371,0.746444332753728,0.46363136746635,0.73781363289082,6.81504368651585,6.81504368651585,0.746444332753728,0.46363136746635,0.73781363289082,-4.60598024812061
"SNORA21",0.543286877028219,0.489488832996678,1.13216557515912,0.270388560355624,0.635401928348221,4.41074002195032,4.41074002195032,1.13216557515912,0.270388560355624,0.635401928348221,-4.58933715326166
"LOC100129973",1.36105118827161,0.819314998779471,1.81753954256,0.0835016693701525,0.624223528415956,4.76627594753086,4.76627594753086,1.81753954256,0.0835016693701525,0.624223528415956,-4.5480706182064
"PRKAG2",0.391680466857732,0.391722084188825,0.965918523224829,0.345093887095924,0.666988577399385,6.04400244160053,6.04400244160053,0.965918523224829,0.345093887095924,0.666988577399385,-4.59721263790095
"ZNF273",-0.498496500514403,0.450135772707773,-1.10924789946273,0.279925198850822,0.638617247867255,4.43293697505144,4.43293697505144,-1.10924789946273,0.279925198850822,0.638617247867255,-4.5904816997265
"ANO3",-0.119770128806584,0.288835339180336,-0.358524147249589,0.723511556120162,0.873923249821416,2.71102301584362,2.71102301584362,-0.358524147249589,0.723511556120162,0.873923249821416,-4.61634920271568
"DGCR5",0.648033900132275,0.433711098376997,1.48339076310227,0.152896041204834,0.624223528415956,4.51857433633157,4.51857433633157,1.48339076310227,0.152896041204834,0.624223528415956,-4.56970939310594
"LOC100288570",-0.149280756452086,0.350051043027282,-0.397231464912834,0.695185326249204,0.859745813291923,5.87079502771164,5.87079502771164,-0.397231464912834,0.695185326249204,0.859745813291923,-4.61562854833246
"EMC3",-0.637976428488589,0.417064597516732,-1.50370935911875,0.147619051795995,0.624223528415956,6.80624911671343,6.80624911671343,-1.50370935911875,0.147619051795995,0.624223528415956,-4.56846627036243
"215251_at",0.445991413425926,0.414391889018356,1.05620437176823,0.302932411701791,0.647627251103683,3.93037704174383,3.93037704174383,1.05620437176823,0.302932411701791,0.647627251103683,-4.59305989116547
"215252_at",0.493097796296296,0.514510238188886,0.987175848801651,0.334848744306366,0.662653688224308,7.30653513425926,7.30653513425926,0.987175848801651,0.334848744306366,0.662653688224308,-4.59626209544448
"ERGIC3",-0.651941585185185,0.329177462823981,-1.80472699883124,0.0854033624550265,0.624223528415956,5.52352082067901,5.52352082067901,-1.80472699883124,0.0854033624550265,0.624223528415956,-4.54888072762722
"215261_at",-0.486422122222222,0.358839802294243,-1.27355099899018,0.216688329743446,0.624223528415956,5.33043010421811,5.33043010421811,-1.27355099899018,0.216688329743446,0.624223528415956,-4.5818794150765
"215262_at",-0.282602960978836,0.477822202646796,-0.600291060514443,0.554766686490299,0.783926145496428,4.19200738892563,4.19200738892563,-0.600291060514443,0.554766686490299,0.783926145496428,-4.61068884512865
"ZXDA",0.407815674141341,0.222771183669312,1.39078141301993,0.178779333812005,0.624223528415956,5.94855051423117,5.94855051423117,1.39078141301993,0.178779333812005,0.624223528415956,-4.57522093080806
"EMX1",0.831612390946502,0.45882625755282,1.82339343860426,0.0825806935872782,0.624223528415956,3.27273356687243,3.27273356687243,1.82339343860426,0.0825806935872782,0.624223528415956,-4.54767149148648
"215265_at",0.894509720061729,0.596767970802187,1.58254962745463,0.12854113104197,0.624223528415956,5.54142315118313,5.54142315118313,1.58254962745463,0.12854113104197,0.624223528415956,-4.56354593639692
"DNAH3",0.702903284303351,0.452738409870062,1.55717096485923,0.134445160638171,0.624223528415956,5.04886388634627,5.04886388634627,1.55717096485923,0.134445160638171,0.624223528415956,-4.56514616447969
"SLC8A2",1.03342113852881,0.621381855020491,1.76596662010349,0.0920078106079945,0.624223528415956,4.29196648716564,4.29196648716564,1.76596662010349,0.0920078106079945,0.624223528415956,-4.55156055274055
"KIAA0754",-0.61627792542735,0.39995004206362,-1.49748427946108,0.149186420504477,0.624223528415956,5.54721912082542,5.54721912082542,-1.49748427946108,0.149186420504477,0.624223528415956,-4.56884264508338
"TRAPPC10",-0.374646999845678,0.477053759612527,-0.796816903089425,0.434517002403529,0.71919534893363,5.67772333644547,5.67772333644547,-0.796816903089425,0.434517002403529,0.71919534893363,-4.60413990067368
"LFNG",0.289882763212816,0.618587190682326,0.497297662794411,0.624170851655354,0.823753329574522,5.84365374977219,5.84365374977219,0.497297662794411,0.624170851655354,0.823753329574522,-4.61343342024249
"TNN",0.904860179423868,0.740866959865854,1.32402112955502,0.1997961182621,0.624223528415956,4.16583326409465,4.16583326409465,1.32402112955502,0.1997961182621,0.624223528415956,-4.579074357101
"WFDC8",1.16276713755144,0.681465853071339,1.83306033516961,0.0810791608217106,0.624223528415956,5.44274390447531,5.44274390447531,1.83306033516961,0.0810791608217106,0.624223528415956,-4.54701109352031
"215278_at",0.397599889660494,0.40671326731998,0.954497776377955,0.350725764136165,0.670981759547274,5.5640872317644,5.5640872317644,0.954497776377955,0.350725764136165,0.670981759547274,-4.59771593104761
"215279_at",0.0376586590755438,0.330851195459477,0.103915155709261,0.91821758760779,0.966990542794103,6.05288864700544,6.05288864700544,0.103915155709261,0.91821758760779,0.966990542794103,-4.61926933048417
"LINC00667",-0.501719835030863,0.569477455722443,-0.923551062166893,0.366261217472896,0.679474973089939,6.14139211159979,6.14139211159979,-0.923551062166893,0.366261217472896,0.679474973089939,-4.59905457172314
"215284_at",-0.469163098148147,0.389762779692539,-1.16109920291699,0.258646258544604,0.633789665891547,4.8928089627572,4.8928089627572,-1.16109920291699,0.258646258544604,0.633789665891547,-4.58786483287222
"TRPC2",0.610294748611112,0.53018016926672,1.1922255402446,0.246535212919282,0.63214645591848,5.80257401756687,5.80257401756687,1.1922255402446,0.246535212919282,0.63214645591848,-4.58625263612839
"ZNF749",-0.00155681151528456,0.422247500739731,-0.00363592025848071,0.997133446163305,0.999323166328386,4.78894442310038,4.78894442310038,-0.00363592025848071,0.997133446163305,0.999323166328386,-4.61953840485036
"215290_at",0.613048513447972,0.706282069891797,0.93626041615596,0.359833241225373,0.676263428654518,3.91106160497501,3.91106160497501,0.93626041615596,0.359833241225373,0.676263428654518,-4.59850923943524
"PGAP2",-0.665870143758573,0.288869010924702,-1.9931076331688,0.0593332621725025,0.624223528415956,5.95514017167353,5.95514017167353,-1.9931076331688,0.0593332621725025,0.624223528415956,-4.53576848921407
"LOC441204",0.593743551513815,0.393206871567689,1.46034016827684,0.159024191193036,0.624223528415956,3.89857067949001,3.89857067949001,1.46034016827684,0.159024191193036,0.624223528415956,-4.57110030968241
"RP11-714L20.1",0.747016084825103,0.65647054588821,1.21699946182774,0.237169778254758,0.62844080823045,5.1710378001286,5.1710378001286,1.21699946182774,0.237169778254758,0.62844080823045,-4.58494535967819
"SYCE1L",0.587935891975309,0.524571968465832,1.15860261278456,0.259686888018531,0.633789665891547,2.86995675925926,2.86995675925926,1.15860261278456,0.259686888018531,0.633789665891547,-4.5879944099521
"LOC257152",-0.534745627131099,0.309045371859538,-1.53883193400048,0.138700687048552,0.624223528415956,4.34339665883304,4.34339665883304,-1.53883193400048,0.138700687048552,0.624223528415956,-4.56626406791489
"215304_at",0.118169768805115,0.485798547875725,0.247742908244142,0.806751207283749,0.915530860813262,5.53846710582378,5.53846710582378,0.247742908244142,0.806751207283749,0.915530860813262,-4.61801038639558
"215306_at",-0.21612454047619,0.660032523294364,-0.350433129117189,0.72952114106932,0.877116658004784,5.12847593984421,5.12847593984421,-0.350433129117189,0.72952114106932,0.877116658004784,-4.61648950970001
"ZNF529",0.0111427307098775,0.438395606110093,0.025299939813086,0.98005575051845,0.992439377225422,5.10523955733025,5.10523955733025,0.025299939813086,0.98005575051845,0.992439377225422,-4.61952275084657
"ZNF674",0.396213025720165,0.301648022327237,1.15669410709854,0.260319276488401,0.633789665891547,2.41243247685185,2.41243247685185,1.15669410709854,0.260319276488401,0.633789665891547,-4.58808797960534
"215312_at",1.22760969722222,0.553313533254953,2.31489907581059,0.0308762858004322,0.624223528415956,2.58659529861111,2.58659529861111,2.31489907581059,0.0308762858004322,0.624223528415956,-4.51250662962798
"215314_at",-0.483363837757202,0.553012871348797,-0.91189037753801,0.372226025207446,0.681962719055161,4.58846083204732,4.58846083204732,-0.91189037753801,0.372226025207446,0.681962719055161,-4.59954935155713
"ZNF549",-0.409680153769841,0.646812394080398,-0.676132344943214,0.506371011038481,0.759237710045,5.38014478058862,5.38014478058862,-0.676132344943214,0.506371011038481,0.759237710045,-4.60836108373921
"215316_at",0.134599774176955,0.478196788012556,0.285733420450703,0.777895269394161,0.900248517570006,3.83331545447531,3.83331545447531,0.285733420450703,0.777895269394161,0.900248517570006,-4.61750763046628
"215317_at",0.732431008796297,0.636903865652205,1.22515524896867,0.2341463211027,0.62844080823045,4.53603873397634,4.53603873397634,1.22515524896867,0.2341463211027,0.62844080823045,-4.58451062651515
"MINOS1P1",-0.53097761882716,0.551572497923376,-1.00389462978822,0.326912312682105,0.658801533816123,5.38300877824074,5.38300877824074,-1.00389462978822,0.326912312682105,0.658801533816123,-4.59550273977019
"ATP8B3",0.374818777520576,0.3603576240621,0.978586310066643,0.338884064047349,0.663856736272767,3.20118990753601,3.20118990753601,0.978586310066643,0.338884064047349,0.663856736272767,-4.59664868371232
"SPATA31C2",1.13339589384587,0.509541787979219,2.28696773033102,0.0327346326895942,0.624223528415956,3.78304506387954,3.78304506387954,2.28696773033102,0.0327346326895942,0.624223528415956,-4.51456990068663
"RUNDC3B",0.046363186081717,0.436259386030281,0.105659475953178,0.916860144577369,0.966507901576247,4.98047385847296,4.98047385847296,0.105659475953178,0.916860144577369,0.966507901576247,-4.61926008838669
"LONRF1",-0.0210734190843617,0.534877236672012,-0.0408698308140183,0.967787611786112,0.987694963560586,5.99053014421296,5.99053014421296,-0.0408698308140183,0.967787611786112,0.987694963560586,-4.61949702547915
"LUZP2",0.275377016563786,0.726169681821619,0.410255851341804,0.685793711108361,0.854287597348593,3.29378162865226,3.29378162865226,0.410255851341804,0.685793711108361,0.854287597348593,-4.61536839113621
"SEMA3D",-0.160978019290123,0.784130469242366,-0.223759217093594,0.825117569781702,0.922914278911381,4.93708559868827,4.93708559868827,-0.223759217093594,0.825117569781702,0.922914278911381,-4.61829132094056
"C19orf26",0.219085234516461,0.447613536501802,0.489611489451416,0.629508765334679,0.826150706179497,5.20903774632202,5.20903774632202,0.489611489451416,0.629508765334679,0.826150706179497,-4.61361861415241
"RP11-414H17.5",0.436717541203705,0.333400029160817,1.19923232171857,0.243725456094386,0.630984039131806,3.93020846154835,3.93020846154835,1.19923232171857,0.243725456094386,0.630984039131806,-4.58587908815324
"EFR3B",-0.314001804218107,0.439502409498015,-0.711588320068083,0.484587799839821,0.747758303076924,3.97523122083333,3.97523122083333,-0.711588320068083,0.484587799839821,0.747758303076924,-4.60718584421565
"215330_at",0.14463345144033,0.672811991702992,0.230594949365916,0.819871883081063,0.921612002777108,4.16542869320988,4.16542869320988,0.230594949365916,0.819871883081063,0.921612002777108,-4.61821413272901
"MYH15",0.323348924878414,0.396934533995447,0.789966841852168,0.438396576287098,0.722590662722686,3.75428588990834,3.75428588990834,0.789966841852168,0.438396576287098,0.722590662722686,-4.60439673835596
"CTB-176F20.3",0.922528218026161,0.527204528856971,1.81052242380309,0.0846173975628022,0.624223528415956,5.8984364565219,5.8984364565219,1.81052242380309,0.0846173975628022,0.624223528415956,-4.54854826693624
"DNAH6",0.835888594135803,0.50732051268918,1.69262641405925,0.105383294287615,0.624223528415956,4.90822279861111,4.90822279861111,1.69262641405925,0.105383294287615,0.624223528415956,-4.5564369972703
"CCDC88C",-0.187874943602693,0.621369824370521,-0.321056355471262,0.751356307038693,0.886477604762273,3.91088775986719,3.91088775986719,-0.321056355471262,0.751356307038693,0.886477604762273,-4.61697696693837
